title,current_price,former_price,all_items_solds,brand_category,all_seller_info
"High Performance Dell Latitude 15.6"" Laptop Up to i9 11th Gen Win 11 Pro",£125.95,,,Brand new,"compuclear (20,346) 99.1%"
New listingToshiba Satellite L850-112 6GB RAM . Core  i3. 2350. No Hdd. To Be Completed.,£299.99,,,Very Good - Refurbished,bargelectric (379) 99.5%
"New listingDell Latitude 5450, Intel Ultra 5, 16Gb DDR5 Ram, 512Gb SSD, Intel Arc GPU",£349.99,,,Brand new,damesy123 (381) 100%
New listing13 x Job Lot of Lenovo ThinkPad 10 Gen 2 10.1' WIN 10 2 in 1 Laptop/Tab 4GB 64GB,£249.99,,,Opened – never used,laptop_deals-used (514) 100%
"Lenovo ThinkPad T61, intel Core 2 Duo, 2GB RAM, 80GB HDD, Win 7 Pro, WiFi",£99.95,,,Pre-owned,"pwyc-ltd (5,250) 100%"
New listingCheap Gaming Laptop Fast RYZEN 5 16GB RAM 256GB SSD 13.3 FHD Win11 Vega 8 PC,£132.00,,,Parts only,"noblecruncher_com (1,968) 98.6%"
"HP Probook EliteBook Laptop, 15.6"" Up to i7 8th gen i5 10th Gen Win 10 /11 Pro",£99.99,,,Very Good - Refurbished,"compuclear (20,346) 99.1%"
"New listingDell XPS 13 9343 - Intel i7-5500U @ 2.40GHz, 8GB DDR4, 256GB SSD, touchscreen",£161.44,,,Pre-owned,zaah-3695 (43) 100%
"New listingGoogle Pixelbook Go 13.3"" Touchscreen (64GB SSD, 8GB RAM, Intel Core m3)",£139.99to£234.99,,,Opened – never used,natural-health-healing (118) 100%
"New listingDAMAGED ACER NITRO 5 AN515-57-50HT 15.6"" LAPTOP CORE i5-11400H 8GB RAM (RN8632)",£40.00,,,Parts only,"whatevermu5ic (45,931) 99.2%"
"Lenovo 15.6"" Laptop Windows 11 15-IIL i5 10th Gen 16GB 256GB SSD HDMI WIFI",£139.99to£324.99,,,Pre-owned,"rebuyer_uk (4,880) 99.6%"
New listingHP ProBook 450 G3 i5 6th Gen 2.3GHz 8GB RAM 120GB SSD 15.6in Black Win10Pro - CM,£179.99,,,Pre-owned,"pre-loved-tech (6,029) 99.5%"
"New listingHp Elitebook 850 G2,Win10, 8gb Ram, I5 4th Gen Laptop, 240gb SSD  #0110",£319.99,,,Very Good - Refurbished,tim6601 (276) 98.2%
"New listingSALE LENOVO IdeaPad Duet 5 13.3"" 2 in 1 Chromebook - Snapdragon 7c Gen 2, 256 GB",£285.00,,,Pre-owned,top-seller-2015 (207) 100%
"Entity Book 14"" Laptop Intel Celeron N4200 4GB 128GB HD Space Grey",£395.00,,,Pre-owned,"techsave2006 (45,277) 99%"
"New listingMicrosoft Surface Pro 1796 (256GB SSD, Intel Core i5-7th, 2.60 GHz 8GB) Laptop",£248.99,,,Parts only,purplepig222 (137) 100%
"Lenovo ThinkPad T490 14"" i5-8365U 16GB 256GB NVMe Win11 Pro Ultrabook Laptop",£324.99to£544.99,,,Pre-owned,c2it_remarketing (411) 100%
"CHEAP  HP 255 G7 Laptop AMD A4-9125  @ 2.30GHz 8GB   256GB SSD 15.6"". Windows 10",£220.84,,,Pre-owned,bespokeordersdirectorate (356) 98.9%
"LENOVO IdeaPad Slim 3 15.6"" Laptop - Intel N100, 128 GB UFS - REFURB-C",£229.89,,,Pre-owned,"currys_clearance (75,441) 97.8%"
Toshiba Laptop Satellite C660-2Q8 Intel Celeron.  Spares Repairs.,£400.00,,,Brand new,ramgale1987 (511) 99.7%
"HP ProBook 455 G9 15.5"" Laptop AMD Ryzen 7 5825U 32GB DDR4 *No Storage*",£89.99,,,Excellent - Refurbished,"computerhive (54,847) 99.8%"
"New listingHP ProBook 430 G6 Core i5-8250U 1.6GHz 8GB 256GB SSD 13.3"" Win 11 REF S14-3",£229.99to£409.99,,,Pre-owned,"cwl-uk1 (14,649) 99.3%"
"Microsoft Surface Pro 7 13.3"" Intel Core i5-1035G4 8GB RAM 256GB SSD WINDOWS 11",£29.00,,,Good - Refurbished,"sclvaughan (22,071) 99.1%"
"Cheap Gaming Laptop Fast RYZEN 5 Quad Core 256GB SSD 14"" FHD Win11 Radeon GPU",£450.00,,,Pre-owned,"noble_cruncher_shop (1,955) 99.2%"
"New listingLaptop Dell Inspiron 5567 i3 7th, 8GB Ram, 256 GB SSD, W 11 Pro",£249.99,,,Good - Refurbished,ioanosim-0 (92) 100%
"New listingLenovo IdeaPad 5 15.6"" (512GB SSD, AMD Ryzen 7 5500U 8GB RAM) Laptop Abyss Blue",£79.99,,,Parts only,nsol9038 (872) 98.7%
Dell Latitude 3410 i5-10310U up to 64GB Ram up to 2TB SSD FHD Windows 11 Laptop,£239.00,,,Pre-owned,"newandusedlaptops4u (77,263) 99.6%"
"CHEAP STUDENT Lenovo ThinkPad 10 WINDOWS 10 Tablet, 64GB, 4GB  (Wi-Fi + 4G)",£214.99,,,Pre-owned,"think_tech_it (1,266) 100%"
ASUS VivoBook 15 Intel Core i5-1135G7 8GB RAM 256GB SSD 15.6 inch Full HD IPS Wi,£90.00,,,Pre-owned,"laptopoutletdirect (114,724) 98.7%"
New listingDell Vostro 15 5568 Core i5-7200U 2.50GHz 8GB Ram 256GB SSD FHD Windows 10 Lapto,£225.00,,,Good - Refurbished,"newandusedlaptops4u (77,263) 99.6%"
New listingDell Precision 5550 FHD i9-10885H 32GB Ram 512GB SSD NVIDIA Quadro T2000 Laptop,£19.99,,,Pre-owned,"newandusedlaptops4u (77,263) 99.6%"
"HP EliteBook 850 G5 Core i5-8265U 16GB RAM 1TB SSD 15.6"" Laptop Windows 11",£199.00,,,Opened – never used,"thenetstore2016 (3,762) 99.5%"
"New listingHP ProBook 430 G6 Core i5-8250U 1.6GHz 8GB 256GB SSD 13.3"" Win 11 REF S14-3",£99.95,,,Very Good - Refurbished,"cwl-uk1 (14,649) 99.3%"
"ASUS VivoBook M1605YA Laptop Ryzen 5 5625U 8GB 256GB SSD 16"" WUXGA IPS Win 11 HM",£30.00,,,Pre-owned,"laptopoutletdirect (114,724) 98.7%"
"Blackview AceBook 8 Laptops 15,6"" 16GB 512GB SSD 12th Intel Core N97 Windows 11",£396.00,,,Brand New,"blackview-mobile (4,044) 99.8%"
New listingLenovo ThinkPad  X1 CARBON Intel Core i5-4300U 8GB RAM 128 SSD 14inch thin&black,£89.99,,,Brand New,rbs-pro (0) 0%
CHEAP FAST Top Brand Windows 10 Laptop i3/i5 16GB Ram 256GB HDD/500GB SSD WIFI,£75.00,,,Good - Refurbished,aiwhole62 (1) 100%
"Entity Book 14"" Laptop Intel Celeron N4200 4GB 128GB HD Space Grey",£179.00,,,Good - Refurbished,"techsave2006 (45,277) 99%"
"New listingHp Elitebook 850 G2,Win10, 8gb Ram, I5 4th Gen Laptop, 240gb SSD  #0110",£89.00,,,Very Good - Refurbished,tim6601 (276) 98.2%
Toshiba Laptop Satellite C660-2Q8 Intel Celeron.  Spares Repairs.,£144.48,,,Good - Refurbished,ramgale1987 (511) 99.7%
Lenovo Ideapad 305 Laptop Blue,£7.99,,,Pre-owned,"powe.juli (2,248) 99.4%"
"Samsung Galaxy Book2 Go Laptop Snapdragon 7c+ Gen 3 4GB 128GB eMMC 14"" FHD Win11",£249.99,,,Good - Refurbished,"laptopoutletdirect (114,724) 98.7%"
Lenovo ThinkPad X1 Carbon Gen 9 Core i5-1145G7 2.60GHz 16GB Ram 512GB FHD Laptop,£15.00,,,Brand new,"newandusedlaptops4u (77,263) 99.6%"
"Lenovo ThinkPad X280 Intel i5 8250 8GB RAM 1TB SSD FHD Windows 10 Laptop 12.5""",£139.99,,,Pre-owned,"venoscorp (19,926) 98.4%"
Lenovo ThinkPad T480s i7-8550U up to 40GB Ram up to 2TB SSD Windows 11 Laptop,£219.00,,,Pre-owned,"newandusedlaptops4u (77,263) 99.6%"
Dell Latitude 5400 i5-8365U up to 64GB Ram up to 2TB SSD Windows FHD Laptop,£70.00,,,Excellent - Refurbished,"newandusedlaptops4u (77,263) 99.6%"
Dell Inspiron 5402 i7-1165G7 2.80GHz 16GB 512GB SSD NVIDIA GeForce MX330 Laptop,£399.99,,,Pre-owned,"newandusedlaptops4u (77,263) 99.6%"
New listingToshiba Satellite L850-112 6GB RAM . Core  i3. 2350. No Hdd. To Be Completed.,£199.99to£474.99,,,Parts only,bargelectric (379) 99.5%
Cheap Gaming Laptop Fast RYZEN 5 16GB RAM 256GB SSD 13.3 FHD Win11 Vega  GPU PC,£59.99to£74.99,,,Pre-owned,"noble_cruncher_shop (1,955) 99.2%"
New listingHP EliteBook 830 G8 - Core i5-1135G7 2.4GHz - 32 GB DDR4 - 256GB SSDCharity item,$20.00,,,Good - Refurbished,"littlelives-uk (5,547) 99.4%"
"Cheap Gaming Laptop Fast RYZEN 5 Quad Core 256GB SSD 14"" FHD Win11 Radeon GPU",$20.00,,,Very Good - Refurbished,"noble_cruncher_shop (1,955) 99.2%"
New listingHP EliteBook 830 G8 - Core i5-1135G7 2.4GHz - 32 GB DDR4 - 256GB SSDCharity item,£349.99,,,Good - Refurbished,"littlelives-uk (5,547) 99.4%"
"Microsoft Surface Pro 7 13.3"" Intel Core i5-1035G4 8GB RAM 256GB SSD WINDOWS 11",£119.99,,,Good - Refurbished,"sclvaughan (22,071) 99.1%"
"New listingLaptop Dell Inspiron 5567 i3 7th, 8GB Ram, 256 GB SSD, W 11 Pro",£649.99,,,Very Good - Refurbished,ioanosim-0 (92) 100%
hp 630 laptop,£319.99,,,Very Good - Refurbished,ua79-56 (3) 100%
"New listingLenovo IdeaPad 5 15.6"" (512GB SSD, AMD Ryzen 7 5500U 8GB RAM) Laptop Abyss Blue",£15.00,,,Pre-owned,nsol9038 (872) 98.7%
Geo GeoBook 11 GE366-UK-1 11.6 in Laptop Celeron N4500 4GB 128GB SSD Win 11 Home,£359.99,,,Very Good - Refurbished,"pro-avit.london (63,128) 99.6%"
"HP 255 G7 15.6"" AMD Ryzen 5 Pro 2500U 8GB Ram 256GB SSD Radeon Vega 8 Laptop",£269.99,,,Pre-owned,"newandusedlaptops4u (77,263) 99.6%"
New listing3 x JobLot of Lenovo T440 14' Laptop Intel Core i5 4GB RAM  Parts/Display Issues,£99.00,,,Good - Refurbished,laptop_deals-used (514) 100%
New listingLenovo B50-50 i5 Laptop - 128GB SSD - 4GB RAM - Windows 10 - PSU,£70.00to£182.00,,,Pre-owned,timv69 (666) 100%
"Lenovo IdeaPad Slim 5 Chromebook - 14in FHD, Core i5, 8GB RAM, 512GB SSD",£89.99,,,Pre-owned,chrishad-2261 (10) 100%
"New listingLenovo ThinkPad  T520 15.6"" i5-2520M 2.5GHZ 6GB RAM, 250GB SATA WIN 10 PRO,SL16",£30.00,,,Pre-owned,"comm-2648 (9,691) 99.8%"
"LENOVO IdeaPad Slim 3 15.6"" Laptop - Intel N100, 128 GB UFS - REFURB-C",£7.99,,,Pre-owned,"currys_clearance (75,441) 97.8%"
"Touch Screen HP Chromebook 14"" Laptop 4GB 16GB Wifi cam HDMI 3USB HP-K4K23UA G3",£50.00,,,Opened – never used,"esystems2020 (94,623) 95.5%"
New listingHP mini netbook 2133,£239.99,,,Very Good - Refurbished,sand-fishe (321) 100%
"New listingDell XPS 13 9343 - Intel i7-5500U @ 2.40GHz, 8GB DDR4, 256GB SSD, touchscreen",£549.99,,,Very Good - Refurbished,zaah-3695 (43) 100%
"ASUS Vivobook Laptop 15.6"" Intel i5 8GB RAM 512GB SSD X1504ZA NEW USECODE £325",£159.95to£199.95,,,Parts only,"myelectroworld (2,532) 99%"
Dell Precision 5560 Core i7-11850H 2.50GHz 32GB Ram 512GB NVIDIA T1200 Laptop,£279.99to£484.99,,,Pre-owned,"newandusedlaptops4u (77,263) 99.6%"
"Lenovo ThinkBook 14 G2, i5-1135G7, 16GB RAM, 256GB SSD, Win 11, *B GRADE*",£184.99to£514.99,,,Opened – never used,"tekkybitz (30,452) 99.9%"
New listingHP ProBook 450 G3 i5 6th Gen 2.3GHz 8GB RAM 120GB SSD 15.6in Black Win10Pro - CM,£399.99,,,Pre-owned,"pre-loved-tech (6,029) 99.5%"
New listingDell Latitude E7470 14' WIN 10 i5-6th Gen 8GB 240GB SSD New Battery/READ DESCRIP,£29.00,,,Good - Refurbished,laptop_deals-used (514) 100%
LENOVO TABLET 10 20L4 TOUCHSCREEN Windows 11 4GB RAM 128GB SSD FULL HD HDMI,£229.00,,,Pre-owned,"think_tech_it (1,266) 100%"
"LENOVO IdeaPad 3 15.6"" Laptop - REFURB-C",£174.90,,,Pre-owned,"currys_clearance (75,441) 97.8%"
"Dell Latitude 5300 13.3"" - Core i5-8265U 1.6GHz  - 16GB DDR4 - 256GB SSDCharity item",£219.00,,,Pre-owned,"littlelives-uk (5,547) 99.4%"
Panasonic Toughbook Rugged Laptop Upgrade From  CF-C2 Win 10  7Th Gen 4G 256 Ssd,£174.90,,,Brand new,"toughbook-outlet (12,160) 99.8%"
Microsoft Surface Laptop 3 i5-1035G7 8GB 256GB Windows 11 Touchscreen Platinum,£139.99,,,Very Good - Refurbished,"newandusedlaptops4u (77,263) 99.6%"
"New listing15.6"" Lenovo ThinkBook 15-IIL Core i5-1035G1 496GB SSD 8GB RAM Windows 11",£70.00,,,Pre-owned,high-tec (789) 100%
"Dell Latitude 3190 2in1 - 11.6"" Touchscreen Laptop - Windows 11 Pro - Quad Core",£68.00,,,Pre-owned,"ukcr-it-sales (4,431) 100%"
"Lenovo ThinkBook 13s-IWL 13.3""- Core i5-8265U 1.6GHz - 8GB DDR4 -256GB SSDCharity item",£399.99,,,Pre-owned,"littlelives-uk (5,547) 99.4%"
"New listingLENOVO IdeaPad Flex 5 14"" 2 in 1 Chromebook Plus - Intel® Core™ i3, 256 GB SSD,",£89.99,,,Good - Refurbished,top-seller-2015 (207) 100%
Generic Fast Cheap Intel Core i5 8th Gen Windows 11 16GB RAM 240GB SSD LAPTOP,£149.99,,,Good - Refurbished,"giga-refurb (8,361) 98.4%"
HP 850 Elitebook G5 i5/i7 8GB/16GB 256GB/512GB / Win 10,£89.99,,,Pre-owned,dhl_revive (128) 99.2%
"New listingHP ZBook Firefly 14 G8 (512GB SSD, Intel Core i5-1135G7, 2.4GHz, 16GB)(My Ref:3)",£65.00,,,Pre-owned,damesy123 (381) 100%
"Dell Latitude 5490 Laptop, 14"" Touch, i5 8th Gen, 8GB RAM, 256GB SSD, Windows 11",£189.99,,,Very Good - Refurbished,"blackmoreit (105,923) 100%"
"New listingASUS Transformer Book T100HAN 10.1"" 64GB, Intel Atom x5 - Windows 10, White",£14.99,,,Pre-owned,igor_topolski (147) 100%
"New listingHp Elitebook 850 G2,Win10, 8gb Ram, I5 5th Gen Laptop, 120gb SSD  Bat Dead #0111",£144.48,,,Good - Refurbished,tim6601 (276) 98.2%
Dell Latitude 7420 i5-1145G7 11th Gen 16GB Ram 256GB SSD FHD Windows 11 Laptop,£87.00,,,Pre-owned,"newandusedlaptops4u (77,263) 99.6%"
"New listingDell E6410, Windows 11  Intel Core i7-620M @ 2.67GHz 8GB Ram 256gb SSD WIFI",£9.99,,,Brand new,"firstpasthepost (2,595) 100%"
Dell Latitude Laptop Core i5-i7 8-13th Gen 8-32GB 256GB-1TB SSD Cheap Windows 11,£90.00,,,Very Good - Refurbished,"vulu (16,590) 99.4%"
"Superb DeLL Fast i5 Laptop 256GB SSD HDMI 14.1"" HD New-WIN11 16GB USB Bluetooth",£399.99,,,Pre-owned,de11_laptops_uk (665) 100%
"New listingLenovo ThinkPad E580 Laptop. i5-8th Gen@1.60GHz. 8GB RAM, 256GB NVME.",£699.99,,,Pre-owned,"crt-ltd (8,881) 100%"
New listingLenovo Chromebook Yoga C630 Touch Corei5 8 Ram 120 Ssd,£155.00,,,Pre-owned,genflo_9705 (69) 100%
"New listingCheap Fast Gaming Laptop RYZEN 5 32GB RAM 1TB SSD 13.3"" FHD Win11 Vega 8 GPU PC",£99.95,,,Pre-owned,"noble_cruncher_shop (1,955) 99.2%"
"Lenovo ThinkPad T470s 14"" Intel Core i5 7th Gen 8GB RAM 256GB SSD Windows 10 ProCharity item",£119.99,,,Pre-owned,"digital.pipeline (2,573) 98.9%"
"New listingLaptop Acer 315-21, 8GB Ram, 128GB SSD+1TB HDD, W 11 Pro",£99.99,,,Very Good - Refurbished,ioanosim-0 (92) 100%
Windows-11 Install Boot Disk [64 Bit] - Installation Disk,£212.84,,,Pre-owned,serpent_retail (927) 100%
"New listingLENOVO IdeaPad Duet 5 13.3"" 2 in 1 Chromebook - Snapdragon 7c Gen 2, 256 GB",£109.90,,,Excellent - Refurbished,top-seller-2015 (207) 100%
lenovo laptop,£150.00,,,Pre-owned,yambe_1449 (0) 0%
"ASUS Vivobook 15 X515JA 15.6"" Laptop Intel® Core™ i3, 8GB RAM, 256 GB SSD Silver",£269.99,,,Pre-owned,"brandrange (17,061) 99.9%"
HP Stream 14s-dq0013na Laptop - Celeron®  with Microsoft 365 Personal 1 year,£249.00,,,Pre-owned,"hpstoreuk (28,391) 99.1%"
10.1'' Laptop Android 12.0 Computer Quad Core Powered Netbook with WiFi Webcam,£94.95,,,Very Good - Refurbished,"nbddirectukcf (1,183) 99.4%"
"Dell Precision 3530 15.6"" 8th Gen i7-8850H NVIDIA Quadro P600 16GB RAM 512GB SSD",£99.90,,,Pre-owned,orpington-electronics (994) 99.7%
"HP 255 G7 15.6"" AMD Ryzen 3 Pro 2200U 8GB Ram 256GB SSD Radeon Vega 3 Laptop",£375.00,,,Pre-owned,"newandusedlaptops4u (77,263) 99.6%"
Dell Precision 5550 Xeon W-10855M 32GB Ram 512GB NVIDIA Quadro T2000 4GB Laptop,£149.99,,,Brand new,"newandusedlaptops4u (77,263) 99.6%"
Dell Precision 5530 i9-8950HK 6 CORE 32GB Ram 512GB SSD FHD Quadro P2000 Laptop,£145.00to£175.00,,,Brand new,"newandusedlaptops4u (77,263) 99.6%"
"SGIN 17.3"" FHD Laptop Notebook-Intel Celeron 2.9 GHz 512GB memory  8 GB RAM Gray",£290.00,,,Pre-owned,us0002x96 (197) 99%
"ASUS Vivobook Laptop 15.6"" Intel i5 8GB RAM 512GB SSD X1504ZA NEW USECODE £325",£169.99,,,Opened – never used,"myelectroworld (2,532) 99%"
Lenovo Thinkpad T450s Core i5-5200U 4GB 500GB HDD Webcam FHD Windows 10 Laptop,£20.00,,,Brand new,"newandusedlaptops4u (77,263) 99.6%"
Dell Latitude Laptop Core i5-i7 8-13th Gen 8-32GB 256GB-1TB SSD Cheap Windows 11,£50.00,,,Brand new,"vulu (16,590) 99.4%"
Dell Precision 5560 Core i7-11850H 2.50GHz 32GB Ram 512GB NVIDIA T1200 Laptop,£20.00,,,Pre-owned,"newandusedlaptops4u (77,263) 99.6%"
"New listingDELL LATITUDE 5480, I5-6TH GEN, 8GB, 128GB NVME, 14"", WINDOWS 11 REF 181",£309.99,,,Good - Refurbished,"cwl-uk1 (14,649) 99.3%"
"GEO GeoBook 1E 11.6"" Laptop - Intel Celeron / 4GB RAM / 64GB eMMC / Win 11 Pro",£125.00,,,Very Good - Refurbished,"citruk (3,962) 99.3%"
"New listingMicrosoft Surface Pro 5 Core i5 7300U 2.70GHz 8GB RAM 256GB SSD 12"" 2in1 842",£169.99to£324.99,,,Brand New,"rectech_notebooks (12,405) 99.7%"
"New listingLenovo IP Slim 3 Chrome 14M868 14"" (128GB eMMC, MediaTek Kompanio 520, 2.00 GHz,",£137.95,,,Brand New,top-seller-2015 (207) 100%
New listingCheap Gaming Laptop Fast RYZEN 5 16GB RAM 256GB SSD 13.3 FHD Win11 Vega 8 PC,£129.99,,,Good - Refurbished,"noblecruncher_com (1,968) 98.6%"
"New listingLenovo Thinkpad T14s Gen1 i5-10310 1.7Ghz 16GB 512GB SSD 14"" Laptop Grade (USB)",£172.37,,,Pre-owned,"9t5junglist (1,000) 99.4%"
"Acer R751T -N16Q14  Chromebook Spin, N3450, 4GB, 32GB, TouchScreen Full 360 Spin",£229.95to£345.45,,,Brand new,electroexcel_uk (56) 98.3%
"Lenovo IDEAPAD 5 15IIL05 Intel Core i5-1035G7 8GB DDR4 256GB SSD 15.6"" Win11 Pro",£120.00,,,Very Good - Refurbished,"giga-refurb (8,361) 98.4%"
"Dell Precision 7520 Intel Xeon E3-1505M v5 16GB DDR4 512GB SSD 15.6"" Win 11 Pro",£70.00,,,Excellent - Refurbished,"giga-refurb (8,361) 98.4%"
Microsoft Surface Laptop 4 i5-1145G7 16GB 256GB Windows 11 Touchscreen Black,£6.95,,,Very Good - Refurbished,"newandusedlaptops4u (77,263) 99.6%"
Dell Latitude 5480 Core i5-7200U 2.50GHz 8GB Ram 256GB SSD Windows 10 Pro Laptop,£375.00,,,Pre-owned,"newandusedlaptops4u (77,263) 99.6%"
"Dell Precision 3530 15.6"" 8th Gen i7-8850H NVIDIA Quadro P600 16GB RAM 512GB SSD",£70.00,,,Pre-owned,orpington-electronics (994) 99.7%
"HP 255 G7 15.6"" AMD Ryzen 3 Pro 2200U 8GB Ram 256GB SSD Radeon Vega 3 Laptop",£259.95,,,Pre-owned,"newandusedlaptops4u (77,263) 99.6%"
"New listingLenovo ThinkPad E580 Laptop. i5-8th Gen@1.60GHz. 8GB RAM, 256GB NVME.",£179.00,,,Brand new,"crt-ltd (8,881) 100%"
"New listingDell Laptop Latitude 7490 14"" i5 8th Gen 16GB RAM 256GB SSD Windows 11 Pro",£149.98,,,Pre-owned,"rapid-it-recycling (4,830) 99.6%"
"New listingHP EliteBook 840 G3 Core i7-6500 2.5Ghz 8GB 256GB SSD 14.1"" Win-10 Laptop",£244.99,,,Pre-owned,"tecuk (31,582) 99.7%"
"New listingLENOVO IdeaPad Flex 5 14"" 2 in 1 Chromebook Plus - Intel® Core™ i3, 256 GB SSD,",£119.99,,,Pre-owned,top-seller-2015 (207) 100%
New listingSamsung Galaxy Book Pro 360 i7 16GB 1TB 15.6 Touch Screen 2-in-1,£644.99,,,Good - Refurbished,mita72 (214) 100%
New listingHP Elite x360 1030 G3,$20.00,,,Very Good - Refurbished,"cashconnectors (2,568) 97.9%"
New listingCustom Cheap Gaming Laptop Ryzen 5 32GB RAM 256GB SSD NVME 13.3 FHD Vega 8 Win11,$20.00,,,Very Good - Refurbished,"noble_cruncher_shop (1,955) 99.2%"
Geo GeoPad 110 GE262 10.1 in Tablet Celeron N4020 4GB 128GB SSD Windows 11 Home,£574.99,,,Good - Refurbished,"pro-avit.london (63,128) 99.6%"
"New listingSamsung NP R519 4GB RAM 320GB HD,",£251.09,,,Pre-owned,rbs-pro (0) 0%
Acer Aspire 5 Laptop A517-58M Grey #nb,£399.99,,,Good - Refurbished,acer_store_uk (160) 100%
Dell Latitude E5290 Core i5-8350U 8GB Ram 128GB Windows 11 Laptop Webcam Hdmi,£169.99,,,Pre-owned,"venoscorp (19,926) 98.4%"
"Lenovo ThinkBook 14 G2, i5-1135G7, 16GB RAM, 256GB SSD, Win 11, *B GRADE*",£169.99to£324.99,,,Excellent - Refurbished,"tekkybitz (30,452) 99.9%"
LAPTOP   WINDOWS 10 CORE i3 8GB RAM 500GB SSD HDMI WIFI,£699.99,,,Pre-owned,"birmingham-av (11,761) 98.8%"
"Dell Latitude 5590 15"" i5-8250U 16GB DDR4 480GB SSD Windows 11 Laptop",£25.00,,,Brand new,computers-rebooted (36) 100%
"New listingHP ELITEBOOK 840 G4 TOUCHSCREEN LAPTOP, I5-7200U, 16GB RAM, 256GB SSD, WIN 11",£59.99,,,Pre-owned,"reassuringly.crazy (1,545) 100%"
"Lenovo ThinkPad X1 Yoga Gen 6 i7 11th Gen 32GB RAM, 512Gb M.2, TouchScreen",£134.95,,,Pre-owned,sabsa_573333 (68) 98.4%
"Dell E6530 Fast i7 2.70GHz 512GB SSD 16GB Laptop Office 15.6"" 1080p FHD Win 11",£375.00,,,Very Good - Refurbished,de11_laptops_uk (665) 100%
"HP Elitebook 735 G5 Ryzen 5 Pro 2500U 2.0GHz 8GB RAM 256GB SSD 13.3"" FHD STAN",£239.00,,,Very Good - Refurbished,"rectech_notebooks (12,405) 99.7%"
"New listingDell E6410, Windows 11  Intel Core i7-620M @ 2.67GHz 8GB Ram 256gb SSD WIFI",£145.00,,,Parts only,"firstpasthepost (2,595) 100%"
Acer Nitro 5 Gaming Laptop AN517-55 Black #nb,£59.00,,,Brand new,acer_store_uk (160) 100%
Acer Aspire 5 Laptop A517-53 Grey #nb,£399.99,,,Good - Refurbished,acer_store_uk (160) 100%
"Dell Latitude 5480 Laptop, 14"" Core i5 7th Gen, 8GB RAM, 256GB SSD, Windows 11",£379.99,,,Pre-owned,"blackmoreit (105,923) 100%"
"HP Chromebook 11 G8 EE (16GB eMMC, AMD A4 9120C, 2.40GHz, 4GB) Laptop - Grey...",£399.99,,,Good - Refurbished,homegearinc (73) 100%
"New listingHP ProBook 440 G5 14"" Laptop i7-8550U 8GB RAM 128GB SSD",£149.99,,,Pre-owned,"sclvaughan (22,071) 99.1%"
"New listingHP ProBook 440 G5 14"" Laptop i7-8550U 8GB RAM 128GB SSD",£244.99,,,Pre-owned,"sclvaughan (22,071) 99.1%"
"New listingSleek Cheap Gaming Laptop Ryzen 5 Quad Up to 3.70GHz 32GB RAM 1TB SSD 14"" IPS PC",£119.99,,,Pre-owned,"noble_cruncher_shop (1,955) 99.2%"
HP EliteBook 840 G6 i7-8565U up to 64GB Ram up to 2TB SSD FHD Windows Laptop ~,£129.99,,,Pre-owned,"newandusedlaptops4u (77,263) 99.6%"
"New listingLENOVO IdeaPad Duet 5 13.3"" 2 in 1 Chromebook - Snapdragon 7c Gen 2, 256 GB",£149.99,,,Pre-owned,top-seller-2015 (207) 100%
"New listingLenovo IdeaPad 3 15.6 inch (512GB, AMD Ryzen 7, 8GB) Laptop - Grey - 81W000BTUK",£84.99,,,Pre-owned,nsol9038 (872) 98.7%
"HP Chromebook 11.6"" G8 EE 4GB 32GB, Googleplay  Latest 2020",£375.00,,,Brand new,"macnplease (3,308) 97.3%"
New listingDell Latitude 3520 Intel Core i5-1135G7 @ 2.40GHz 8.0GB RAM 256GB SSD,£250.00,,,Brand new,firstmileresell (854) 100%
"New listing15.6"" HDMI ASUS X551C LAPTOP/NOTEBOOK WITH 4GB RAM BOOTS TO BIOS SEE DESCRIPTION",£239.99,,,Pre-owned,diduc1 (620) 93.3%
"Dell Latitude 5590 15"" i5-8250U 16GB DDR4 240GB SSD Windows 11 Laptop",£240.45to£292.95,,,Opened – never used,computers-rebooted (36) 100%
"Lenovo ThinkPad L580 15.6"" Laptop i5-8250U 8GB 256GB NVMe",£64.79,,,Pre-owned,"computerhive (54,847) 99.8%"
New listingHP ProBook 450 G4 i5 7th Gen 2.50GHz 8GB RAM 120GB SSD 15.6in 100% - LCD Marks,£8.00,,,Pre-owned,"pre-loved-tech (6,029) 99.5%"
"New listingHP EliteBook 840 G5 Core i5-8250U 1.6GHz 8GB 128GB SSD 14.1"" Win 11 REF S14-4",£599.99,,,Very Good - Refurbished,"cwl-uk1 (14,649) 99.3%"
"Acer Aspire E 15 Start, 1TB Hard Drive, 8Gb RAM (Es1-512 C50s)",£209.99,,,Excellent - Refurbished,chugsy12 (82) 0%
HP Stream 14s-dq0034na Laptop with Microsoft 365 Personal 1 year subscription,£155.00,,,Brand new,"hpstoreuk (28,391) 99.1%"
"2*14"" Dual Screen Laptop 2.2K Touch Tablet PC 2 in 1 Notebook 32GB RAM 2TB SSD",£99.99to£179.99,,,Opened – never used,"health_home (10,681) 98.1%"
Lenovo Carbon Yoga Laptop Clearance. 5th to 11th gen Options  Grade A Win 11 Pro,£169.99,,,Pre-owned,"compuclear (20,346) 99.1%"
New listinglenovo ideapad duet 3,£49.00,,,Pre-owned,crle-5437 (7) 100%
